Order ID,Order Date,State,Category,Segment,Quantity,Sub-Category,City,Sales,Profit
ORD-10942,2021-02-09 06:00:00,Ohio,Furniture,Consumer,6,Bookcases,Cincinnati,1303.39,401.48
ORD-10943,2021-02-09 07:00:00,Ohio,Technology,Home Office,7,Laptops,Cincinnati,1038.27,192.18
ORD-10944,2021-02-09 08:00:00,New York,Furniture,Consumer,3,Bookcases,Rochester,372.99,-68.44
ORD-10945,2021-02-09 09:00:00,Pennsylvania,Office Supplies,Corporate,4,Storage,Philadelphia,1593.24,370.31
ORD-10946,2021-02-09 10:00:00,New York,Furniture,Consumer,3,Bookcases,Buffalo,1994.94,184.67
ORD-10947,2021-02-09 11:00:00,Illinois,Technology,Home Office,7,Phones,Aurora,1938.85,420.65
ORD-10948,2021-02-09 12:00:00,Illinois,Office Supplies,Home Office,7,Binders,Naperville,1557.28,63.13
ORD-10949,2021-02-09 13:00:00,New York,Technology,Corporate,4,Accessories,New York City,842.03,-149.29
ORD-10950,2021-02-09 14:00:00,Pennsylvania,Office Supplies,Home Office,7,Binders,Pittsburgh,681.23,119.19
ORD-10951,2021-02-09 15:00:00,New York,Office Supplies,Home Office,5,Paper,Buffalo,146.41,6.48
ORD-10952,2021-02-09 16:00:00,Ohio,Technology,Consumer,1,Phones,Cincinnati,838.41,235.36
ORD-10953,2021-02-09 17:00:00,Michigan,Technology,Home Office,4,Phones,Ann Arbor,320.54,66.02
ORD-10954,2021-02-09 18:00:00,Florida,Office Supplies,Consumer,7,Paper,Orlando,516.13,-1.16
ORD-10955,2021-02-09 19:00:00,California,Office Supplies,Corporate,2,Paper,San Francisco,1784.85,353.84
ORD-10956,2021-02-09 20:00:00,Florida,Technology,Home Office,2,Laptops,Orlando,1937.37,140.2
ORD-10957,2021-02-09 21:00:00,Pennsylvania,Furniture,Consumer,1,Bookcases,Allentown,1897.63,-171.37
ORD-10958,2021-02-09 22:00:00,Florida,Technology,Home Office,2,Laptops,Orlando,394.78,12.21
ORD-10959,2021-02-09 23:00:00,Illinois,Office Supplies,Consumer,8,Paper,Chicago,1802.78,-139.88
ORD-10960,2021-02-10 00:00:00,Georgia,Technology,Corporate,8,Laptops,Augusta,291.6,-57.52
ORD-10961,2021-02-10 01:00:00,California,Furniture,Consumer,8,Bookcases,San Francisco,1020.24,-65.56
ORD-10962,2021-02-10 02:00:00,Washington,Technology,Home Office,1,Phones,Tacoma,1290.89,-109.42
ORD-10963,2021-02-10 03:00:00,Pennsylvania,Office Supplies,Consumer,1,Storage,Pittsburgh,930.31,-183.84
ORD-10964,2021-02-10 04:00:00,California,Technology,Home Office,4,Phones,Los Angeles,1904.16,440.16
ORD-10965,2021-02-10 05:00:00,Florida,Office Supplies,Corporate,6,Paper,Miami,673.09,-106.12
ORD-10966,2021-02-10 06:00:00,Illinois,Office Supplies,Consumer,8,Storage,Naperville,1059.48,49.78
ORD-10967,2021-02-10 07:00:00,Texas,Technology,Home Office,2,Accessories,Dallas,160.15,4.78
ORD-10968,2021-02-10 08:00:00,Michigan,Office Supplies,Home Office,3,Binders,Ann Arbor,1705.93,-170.98
ORD-10969,2021-02-10 09:00:00,Washington,Office Supplies,Home Office,6,Storage,Tacoma,832.59,276.23
ORD-10970,2021-02-10 10:00:00,Michigan,Furniture,Consumer,4,Bookcases,Grand Rapids,1404.06,185.41
ORD-10971,2021-02-10 11:00:00,California,Furniture,Consumer,2,Chairs,San Francisco,1367.67,338.41
ORD-10972,2021-02-10 12:00:00,Illinois,Furniture,Consumer,7,Bookcases,Aurora,1355.76,98.8
ORD-10973,2021-02-10 13:00:00,Illinois,Furniture,Corporate,4,Bookcases,Aurora,1018.81,201.26
ORD-10974,2021-02-10 14:00:00,Florida,Office Supplies,Home Office,8,Paper,Tampa,562.26,187.45
ORD-10975,2021-02-10 15:00:00,Ohio,Technology,Home Office,8,Laptops,Columbus,1253.94,-10.5
ORD-10976,2021-02-10 16:00:00,Florida,Office Supplies,Corporate,7,Paper,Miami,1923.97,148.81
ORD-10977,2021-02-10 17:00:00,Ohio,Office Supplies,Corporate,9,Paper,Columbus,1669.56,138.57
ORD-10978,2021-02-10 18:00:00,Ohio,Office Supplies,Consumer,4,Paper,Cleveland,226.45,78.26
ORD-10979,2021-02-10 19:00:00,Washington,Technology,Consumer,7,Accessories,Spokane,56.14,-4.03
ORD-10980,2021-02-10 20:00:00,Florida,Furniture,Consumer,1,Bookcases,Tampa,1002.95,171.92
ORD-10981,2021-02-10 21:00:00,Texas,Office Supplies,Consumer,4,Paper,Austin,1553.9,-192.64
ORD-10982,2021-02-10 22:00:00,New York,Office Supplies,Consumer,2,Binders,New York City,634.67,196.68
ORD-10983,2021-02-10 23:00:00,New York,Furniture,Consumer,9,Tables,New York City,1405.46,175.27
ORD-10984,2021-02-11 00:00:00,Florida,Office Supplies,Corporate,5,Storage,Orlando,1864.52,508.41
ORD-10985,2021-02-11 01:00:00,Florida,Technology,Corporate,3,Phones,Orlando,923.38,269.98
ORD-10986,2021-02-11 02:00:00,Michigan,Office Supplies,Corporate,4,Paper,Detroit,495.88,52.77
ORD-10987,2021-02-11 03:00:00,Washington,Office Supplies,Home Office,6,Binders,Spokane,1836.34,321.55
ORD-10988,2021-02-11 04:00:00,Florida,Furniture,Home Office,1,Tables,Miami,949.81,175.05
ORD-10989,2021-02-11 05:00:00,Michigan,Office Supplies,Consumer,7,Storage,Grand Rapids,821.6,43.76
ORD-10990,2021-02-11 06:00:00,Ohio,Office Supplies,Corporate,8,Paper,Columbus,713.19,27.93
ORD-10991,2021-02-11 07:00:00,Illinois,Technology,Home Office,7,Phones,Chicago,851.8,-83.13
ORD-10992,2021-02-11 08:00:00,Illinois,Furniture,Home Office,7,Bookcases,Naperville,1350.58,15.06
ORD-10993,2021-02-11 09:00:00,Ohio,Furniture,Corporate,9,Tables,Cincinnati,873.1,301.15
ORD-10994,2021-02-11 10:00:00,Pennsylvania,Technology,Home Office,4,Laptops,Pittsburgh,655.21,-33.79
ORD-10995,2021-02-11 11:00:00,Michigan,Office Supplies,Home Office,7,Paper,Grand Rapids,1489.84,326.79
ORD-10996,2021-02-11 12:00:00,Michigan,Furniture,Corporate,9,Tables,Detroit,413.91,-69.27
ORD-10997,2021-02-11 13:00:00,Ohio,Furniture,Home Office,5,Bookcases,Cincinnati,411.85,23.52
ORD-10998,2021-02-11 14:00:00,Texas,Office Supplies,Corporate,2,Storage,Dallas,1395.91,-234.34
ORD-10999,2021-02-11 15:00:00,Georgia,Office Supplies,Home Office,5,Paper,Savannah,1734.75,107.02
ORD-11000,2021-02-11 16:00:00,California,Furniture,Corporate,4,Bookcases,San Francisco,490.01,-90.58
ORD-11001,2021-02-11 17:00:00,Ohio,Office Supplies,Home Office,8,Binders,Columbus,390.34,53.6
ORD-11002,2021-02-11 18:00:00,Florida,Furniture,Home Office,5,Bookcases,Tampa,1343.91,164.74
ORD-11003,2021-02-11 19:00:00,Florida,Office Supplies,Corporate,9,Binders,Tampa,1245.4,297.42
ORD-11004,2021-02-11 20:00:00,Washington,Office Supplies,Home Office,9,Binders,Tacoma,900.03,108.73
ORD-11005,2021-02-11 21:00:00,Ohio,Technology,Corporate,3,Accessories,Cincinnati,200.76,62.09
ORD-11006,2021-02-11 22:00:00,Washington,Office Supplies,Corporate,6,Paper,Tacoma,192.65,44.45
ORD-11007,2021-02-11 23:00:00,Ohio,Technology,Home Office,6,Accessories,Columbus,1556.91,-197.79
ORD-11008,2021-02-12 00:00:00,Michigan,Office Supplies,Consumer,4,Binders,Ann Arbor,909.02,-49.08
ORD-11009,2021-02-12 01:00:00,California,Furniture,Home Office,3,Chairs,San Diego,1717.35,-318.69
ORD-11010,2021-02-12 02:00:00,Michigan,Furniture,Consumer,1,Bookcases,Ann Arbor,1153.72,14.28
ORD-11011,2021-02-12 03:00:00,Georgia,Office Supplies,Consumer,7,Binders,Augusta,1241.29,99.61
ORD-11012,2021-02-12 04:00:00,Illinois,Office Supplies,Home Office,5,Storage,Aurora,1869.05,598.6
ORD-11013,2021-02-12 05:00:00,New York,Furniture,Consumer,7,Bookcases,New York City,337.59,29.45
ORD-11014,2021-02-12 06:00:00,Ohio,Office Supplies,Corporate,1,Paper,Cleveland,1090.62,250.37
ORD-11015,2021-02-12 07:00:00,Georgia,Technology,Corporate,8,Phones,Savannah,125.7,-6.61
ORD-11016,2021-02-12 08:00:00,Illinois,Technology,Consumer,3,Accessories,Chicago,724.26,-83.84
ORD-11017,2021-02-12 09:00:00,Pennsylvania,Technology,Corporate,7,Phones,Pittsburgh,304.72,74.95
ORD-11018,2021-02-12 10:00:00,California,Technology,Home Office,3,Accessories,San Diego,383.79,-24.53
ORD-11019,2021-02-12 11:00:00,Washington,Technology,Corporate,3,Accessories,Seattle,1870.24,522.24
ORD-11020,2021-02-12 12:00:00,Washington,Office Supplies,Consumer,9,Paper,Spokane,1225.26,-130.59
ORD-11021,2021-02-12 13:00:00,Michigan,Office Supplies,Home Office,2,Storage,Grand Rapids,1785.39,479.15
ORD-11022,2021-02-12 14:00:00,Florida,Technology,Corporate,4,Laptops,Orlando,892.61,200.9
ORD-11023,2021-02-12 15:00:00,Illinois,Office Supplies,Home Office,6,Binders,Aurora,1199.31,163.31
ORD-11024,2021-02-12 16:00:00,Pennsylvania,Office Supplies,Consumer,3,Paper,Pittsburgh,73.87,19.77
ORD-11025,2021-02-12 17:00:00,Georgia,Technology,Corporate,7,Laptops,Savannah,944.31,-17.1
ORD-11026,2021-02-12 18:00:00,California,Office Supplies,Home Office,7,Binders,Los Angeles,1132.47,-123.08
ORD-11027,2021-02-12 19:00:00,Illinois,Office Supplies,Home Office,5,Paper,Chicago,43.39,-4.93
ORD-11028,2021-02-12 20:00:00,Pennsylvania,Office Supplies,Corporate,3,Paper,Pittsburgh,1581.08,-81.11
ORD-11029,2021-02-12 21:00:00,New York,Technology,Home Office,2,Accessories,Buffalo,597.89,27.16
ORD-11030,2021-02-12 22:00:00,Ohio,Office Supplies,Home Office,4,Paper,Cincinnati,910.45,256.58
ORD-11031,2021-02-12 23:00:00,Washington,Furniture,Consumer,4,Bookcases,Seattle,1075.9,-162.2
ORD-11032,2021-02-13 00:00:00,Georgia,Furniture,Consumer,8,Tables,Atlanta,1984.47,602.05
ORD-11033,2021-02-13 01:00:00,Washington,Technology,Consumer,8,Phones,Seattle,207.38,64.09
ORD-11034,2021-02-13 02:00:00,Georgia,Furniture,Consumer,5,Chairs,Savannah,1115.01,222.98
ORD-11035,2021-02-13 03:00:00,Michigan,Technology,Consumer,6,Laptops,Ann Arbor,1065.88,314.6
ORD-11036,2021-02-13 04:00:00,Florida,Furniture,Consumer,8,Bookcases,Orlando,147.13,32.88
ORD-11037,2021-02-13 05:00:00,Georgia,Furniture,Corporate,1,Tables,Savannah,1271.54,115.16
ORD-11038,2021-02-13 06:00:00,Washington,Furniture,Consumer,5,Bookcases,Spokane,580.84,75.75
ORD-11039,2021-02-13 07:00:00,Michigan,Technology,Home Office,4,Laptops,Ann Arbor,216.5,31.51
ORD-11040,2021-02-13 08:00:00,Georgia,Technology,Corporate,4,Phones,Augusta,365.5,-47.59
ORD-11041,2021-02-13 09:00:00,New York,Office Supplies,Home Office,2,Binders,New York City,1648.97,-154.71
ORD-11042,2021-02-13 10:00:00,Florida,Technology,Consumer,1,Accessories,Tampa,217.21,19.08
ORD-11043,2021-02-13 11:00:00,Georgia,Furniture,Consumer,6,Tables,Atlanta,939.19,-128.32
ORD-11044,2021-02-13 12:00:00,Michigan,Furniture,Home Office,7,Bookcases,Ann Arbor,398.59,131.83
ORD-11045,2021-02-13 13:00:00,Illinois,Technology,Home Office,5,Phones,Chicago,333.02,26.28
ORD-11046,2021-02-13 14:00:00,Texas,Technology,Home Office,8,Accessories,Austin,419.37,3.79
ORD-11047,2021-02-13 15:00:00,Pennsylvania,Technology,Corporate,9,Laptops,Allentown,990.64,-112.29
ORD-11048,2021-02-13 16:00:00,Texas,Office Supplies,Consumer,2,Storage,Houston,483.2,14.06
ORD-11049,2021-02-13 17:00:00,Texas,Furniture,Home Office,4,Tables,Dallas,202.5,-6.82
ORD-11050,2021-02-13 18:00:00,California,Office Supplies,Consumer,9,Paper,Los Angeles,1604.79,-243.35
ORD-11051,2021-02-13 19:00:00,New York,Office Supplies,Home Office,5,Binders,New York City,1084.24,359.81
ORD-11052,2021-02-13 20:00:00,Illinois,Furniture,Consumer,3,Tables,Aurora,322.14,-17.48
ORD-11053,2021-02-13 21:00:00,Ohio,Furniture,Corporate,6,Tables,Cleveland,948.15,170.44
ORD-11054,2021-02-13 22:00:00,Georgia,Technology,Consumer,3,Laptops,Atlanta,146.04,-21.87
ORD-11055,2021-02-13 23:00:00,Pennsylvania,Technology,Home Office,5,Accessories,Allentown,1165.06,352.13
ORD-11056,2021-02-14 00:00:00,Florida,Office Supplies,Consumer,3,Binders,Miami,687.21,85.84
ORD-11057,2021-02-14 01:00:00,Illinois,Technology,Corporate,6,Accessories,Naperville,216.02,34.84
ORD-11058,2021-02-14 02:00:00,Washington,Technology,Corporate,5,Accessories,Spokane,375.45,86.35
ORD-11059,2021-02-14 03:00:00,Ohio,Furniture,Consumer,9,Chairs,Cleveland,697.95,93.0
ORD-11060,2021-02-14 04:00:00,California,Furniture,Home Office,3,Bookcases,San Diego,1614.75,-259.98
ORD-11061,2021-02-14 05:00:00,California,Technology,Corporate,6,Accessories,Los Angeles,355.77,12.9
ORD-11062,2021-02-14 06:00:00,Illinois,Furniture,Corporate,8,Tables,Aurora,228.23,-12.75
ORD-11063,2021-02-14 07:00:00,Michigan,Technology,Consumer,7,Accessories,Ann Arbor,1036.72,70.18
ORD-11064,2021-02-14 08:00:00,Texas,Furniture,Corporate,6,Chairs,Austin,1121.81,25.1
ORD-11065,2021-02-14 09:00:00,Washington,Furniture,Corporate,2,Bookcases,Seattle,189.58,48.27
ORD-11066,2021-02-14 10:00:00,California,Furniture,Home Office,7,Tables,San Diego,576.12,-36.94
ORD-11067,2021-02-14 11:00:00,Pennsylvania,Furniture,Home Office,8,Bookcases,Allentown,532.9,-47.58
ORD-11068,2021-02-14 12:00:00,California,Technology,Home Office,1,Phones,Los Angeles,380.58,124.43
ORD-11069,2021-02-14 13:00:00,Florida,Office Supplies,Consumer,9,Paper,Tampa,638.12,205.62
ORD-11070,2021-02-14 14:00:00,Georgia,Furniture,Corporate,4,Bookcases,Savannah,83.85,29.05
ORD-11071,2021-02-14 15:00:00,California,Technology,Consumer,8,Phones,San Francisco,1306.58,147.13
ORD-11072,2021-02-14 16:00:00,Florida,Technology,Corporate,7,Phones,Orlando,1977.09,-272.39
ORD-11073,2021-02-14 17:00:00,Illinois,Furniture,Corporate,7,Bookcases,Naperville,1271.75,361.29
ORD-11074,2021-02-14 18:00:00,Illinois,Office Supplies,Corporate,2,Storage,Chicago,728.54,-87.56
ORD-11075,2021-02-14 19:00:00,Ohio,Furniture,Home Office,1,Tables,Cincinnati,1339.14,-153.23
ORD-11076,2021-02-14 20:00:00,California,Technology,Consumer,4,Accessories,San Diego,1147.32,-107.43
ORD-11077,2021-02-14 21:00:00,Pennsylvania,Office Supplies,Consumer,2,Paper,Pittsburgh,1695.05,270.16
ORD-11078,2021-02-14 22:00:00,California,Technology,Corporate,8,Accessories,San Diego,1247.53,-175.95
ORD-11079,2021-02-14 23:00:00,Pennsylvania,Furniture,Consumer,7,Chairs,Allentown,1271.81,290.04
ORD-11080,2021-02-15 00:00:00,New York,Office Supplies,Home Office,8,Binders,Rochester,451.11,-75.77
ORD-11081,2021-02-15 01:00:00,Ohio,Technology,Consumer,6,Phones,Columbus,837.1,-116.57
ORD-11082,2021-02-15 02:00:00,New York,Technology,Corporate,1,Phones,Rochester,695.39,27.1
ORD-11083,2021-02-15 03:00:00,California,Technology,Home Office,9,Laptops,Los Angeles,32.74,0.28
ORD-11084,2021-02-15 04:00:00,Ohio,Furniture,Home Office,6,Chairs,Cleveland,633.43,218.11
ORD-11085,2021-02-15 05:00:00,New York,Office Supplies,Corporate,1,Paper,Rochester,977.26,324.23
ORD-11086,2021-02-15 06:00:00,Texas,Furniture,Consumer,1,Tables,Houston,1203.7,-115.16
ORD-11087,2021-02-15 07:00:00,California,Furniture,Corporate,8,Tables,San Francisco,1869.79,599.58
ORD-11088,2021-02-15 08:00:00,New York,Furniture,Consumer,6,Bookcases,Rochester,485.84,87.81
ORD-11089,2021-02-15 09:00:00,Texas,Office Supplies,Consumer,8,Paper,Houston,313.33,7.79
ORD-11090,2021-02-15 10:00:00,Texas,Furniture,Home Office,8,Bookcases,Houston,1740.2,359.87
ORD-11091,2021-02-15 11:00:00,Illinois,Furniture,Corporate,8,Tables,Aurora,1884.28,556.01
ORD-11092,2021-02-15 12:00:00,California,Furniture,Home Office,7,Bookcases,San Diego,981.03,-99.01
ORD-11093,2021-02-15 13:00:00,Texas,Furniture,Corporate,7,Bookcases,Austin,239.28,-22.06
ORD-11094,2021-02-15 14:00:00,Illinois,Technology,Corporate,4,Phones,Naperville,975.92,24.2
ORD-11095,2021-02-15 15:00:00,New York,Furniture,Home Office,9,Tables,New York City,227.79,-24.36
ORD-11096,2021-02-15 16:00:00,Florida,Technology,Corporate,2,Accessories,Orlando,1767.54,-3.15
ORD-11097,2021-02-15 17:00:00,California,Furniture,Corporate,9,Chairs,Los Angeles,1419.22,220.16
ORD-11098,2021-02-15 18:00:00,Ohio,Office Supplies,Consumer,3,Paper,Columbus,489.86,121.02
ORD-11099,2021-02-15 19:00:00,Pennsylvania,Technology,Corporate,2,Phones,Pittsburgh,1774.51,-60.22
ORD-11100,2021-02-15 20:00:00,Pennsylvania,Technology,Corporate,4,Accessories,Philadelphia,1279.42,-57.64
ORD-11101,2021-02-15 21:00:00,New York,Technology,Home Office,5,Phones,Buffalo,1906.99,436.43
ORD-11102,2021-02-15 22:00:00,Michigan,Technology,Home Office,2,Phones,Grand Rapids,1961.15,18.76
ORD-11103,2021-02-15 23:00:00,Michigan,Office Supplies,Corporate,1,Paper,Ann Arbor,16.53,4.14
ORD-11104,2021-02-16 00:00:00,New York,Furniture,Consumer,5,Bookcases,Buffalo,249.23,86.32
ORD-11105,2021-02-16 01:00:00,Texas,Technology,Consumer,9,Laptops,Austin,1098.38,372.15
ORD-11106,2021-02-16 02:00:00,California,Office Supplies,Home Office,5,Paper,San Francisco,1912.15,314.51
ORD-11107,2021-02-16 03:00:00,Pennsylvania,Technology,Corporate,9,Phones,Philadelphia,1988.52,12.66
ORD-11108,2021-02-16 04:00:00,Pennsylvania,Furniture,Corporate,6,Bookcases,Allentown,1139.14,-186.8
ORD-11109,2021-02-16 05:00:00,Texas,Technology,Consumer,3,Laptops,Houston,355.86,73.28
ORD-11110,2021-02-16 06:00:00,Pennsylvania,Office Supplies,Consumer,4,Storage,Allentown,334.47,113.01
ORD-11111,2021-02-16 07:00:00,Ohio,Furniture,Consumer,4,Tables,Columbus,1530.08,-248.8
ORD-11112,2021-02-16 08:00:00,California,Office Supplies,Home Office,1,Binders,San Francisco,1187.96,-233.56
ORD-11113,2021-02-16 09:00:00,Georgia,Furniture,Corporate,3,Tables,Augusta,1102.06,283.76
ORD-11114,2021-02-16 10:00:00,Pennsylvania,Furniture,Home Office,3,Tables,Allentown,936.87,-134.68
ORD-11115,2021-02-16 11:00:00,New York,Furniture,Corporate,1,Tables,Rochester,1453.02,-225.37
ORD-11116,2021-02-16 12:00:00,Ohio,Technology,Home Office,9,Accessories,Cleveland,1717.53,516.44
ORD-11117,2021-02-16 13:00:00,Pennsylvania,Office Supplies,Corporate,1,Binders,Philadelphia,612.89,-95.76
ORD-11118,2021-02-16 14:00:00,Ohio,Office Supplies,Consumer,9,Storage,Cleveland,449.63,-61.73
ORD-11119,2021-02-16 15:00:00,Illinois,Office Supplies,Consumer,1,Paper,Aurora,1343.7,152.19
ORD-11120,2021-02-16 16:00:00,Georgia,Furniture,Consumer,2,Chairs,Savannah,1830.32,395.8
ORD-11121,2021-02-16 17:00:00,Washington,Technology,Home Office,2,Accessories,Seattle,702.83,13.89
ORD-11122,2021-02-16 18:00:00,New York,Furniture,Consumer,6,Tables,Buffalo,552.17,17.3
ORD-11123,2021-02-16 19:00:00,New York,Office Supplies,Corporate,7,Binders,Rochester,459.97,68.05
ORD-11124,2021-02-16 20:00:00,California,Technology,Home Office,1,Phones,San Francisco,516.44,40.27
ORD-11125,2021-02-16 21:00:00,Ohio,Technology,Corporate,3,Laptops,Columbus,278.52,-52.85
ORD-11126,2021-02-16 22:00:00,Texas,Technology,Home Office,2,Phones,Austin,1197.59,-164.7
ORD-11127,2021-02-16 23:00:00,New York,Office Supplies,Corporate,8,Binders,New York City,568.84,68.19
ORD-11128,2021-02-17 00:00:00,Ohio,Technology,Corporate,9,Accessories,Cleveland,1233.74,291.8
ORD-11129,2021-02-17 01:00:00,Ohio,Technology,Home Office,2,Phones,Columbus,175.23,38.5
ORD-11130,2021-02-17 02:00:00,Florida,Furniture,Home Office,2,Bookcases,Orlando,239.76,49.64
ORD-11131,2021-02-17 03:00:00,Florida,Furniture,Consumer,9,Bookcases,Miami,1076.92,241.45
ORD-11132,2021-02-17 04:00:00,Washington,Technology,Consumer,4,Accessories,Tacoma,1027.95,-180.46
ORD-11133,2021-02-17 05:00:00,Illinois,Technology,Corporate,5,Accessories,Naperville,550.3,160.86
ORD-11134,2021-02-17 06:00:00,Washington,Furniture,Corporate,9,Chairs,Spokane,1655.99,478.76
ORD-11135,2021-02-17 07:00:00,Pennsylvania,Furniture,Corporate,6,Chairs,Pittsburgh,382.22,35.38
ORD-11136,2021-02-17 08:00:00,Texas,Furniture,Home Office,9,Bookcases,Austin,727.72,-46.05
ORD-11137,2021-02-17 09:00:00,Pennsylvania,Office Supplies,Home Office,9,Binders,Philadelphia,1115.47,140.21
ORD-11138,2021-02-17 10:00:00,Michigan,Office Supplies,Consumer,7,Storage,Ann Arbor,1735.75,185.44
ORD-11139,2021-02-17 11:00:00,Pennsylvania,Furniture,Corporate,9,Bookcases,Pittsburgh,842.92,-65.22
ORD-11140,2021-02-17 12:00:00,California,Technology,Consumer,5,Accessories,Los Angeles,803.22,105.8
ORD-11141,2021-02-17 13:00:00,Pennsylvania,Furniture,Home Office,5,Tables,Allentown,1163.28,277.46
ORD-11142,2021-02-17 14:00:00,Washington,Office Supplies,Home Office,8,Binders,Spokane,640.22,155.8
ORD-11143,2021-02-17 15:00:00,New York,Technology,Home Office,4,Phones,Rochester,1421.25,-237.58
ORD-11144,2021-02-17 16:00:00,New York,Office Supplies,Consumer,9,Storage,Rochester,504.9,-46.23
ORD-11145,2021-02-17 17:00:00,Florida,Technology,Home Office,7,Phones,Orlando,1648.16,276.1
ORD-11146,2021-02-17 18:00:00,Texas,Office Supplies,Corporate,7,Storage,Houston,551.98,150.64
ORD-11147,2021-02-17 19:00:00,Texas,Technology,Consumer,3,Phones,Dallas,1985.48,172.08
ORD-11148,2021-02-17 20:00:00,California,Technology,Home Office,4,Accessories,San Francisco,639.76,121.0
ORD-11149,2021-02-17 21:00:00,Washington,Technology,Consumer,7,Accessories,Tacoma,1758.86,-331.39
ORD-11150,2021-02-17 22:00:00,Florida,Technology,Consumer,5,Laptops,Orlando,800.74,107.8
ORD-11151,2021-02-17 23:00:00,Michigan,Office Supplies,Home Office,3,Storage,Ann Arbor,499.65,164.41
ORD-11152,2021-02-18 00:00:00,Texas,Office Supplies,Home Office,1,Paper,Houston,460.06,75.25
ORD-11153,2021-02-18 01:00:00,New York,Technology,Consumer,7,Phones,Buffalo,1701.88,522.91
ORD-11154,2021-02-18 02:00:00,Pennsylvania,Technology,Consumer,6,Phones,Allentown,624.42,69.5
ORD-11155,2021-02-18 03:00:00,Pennsylvania,Office Supplies,Home Office,7,Paper,Pittsburgh,683.74,180.41
ORD-11156,2021-02-18 04:00:00,Florida,Technology,Corporate,2,Phones,Orlando,402.02,-52.95
ORD-11157,2021-02-18 05:00:00,Washington,Technology,Consumer,4,Laptops,Spokane,1923.04,-253.97
ORD-11158,2021-02-18 06:00:00,Washington,Technology,Consumer,2,Phones,Tacoma,497.04,-66.55
ORD-11159,2021-02-18 07:00:00,Illinois,Furniture,Corporate,8,Tables,Chicago,502.41,34.6
ORD-11160,2021-02-18 08:00:00,Georgia,Technology,Home Office,7,Laptops,Augusta,1888.36,-34.66
ORD-11161,2021-02-18 09:00:00,Texas,Furniture,Home Office,1,Bookcases,Austin,1802.79,352.54
ORD-11162,2021-02-18 10:00:00,Washington,Technology,Corporate,2,Phones,Tacoma,505.33,149.8
ORD-11163,2021-02-18 11:00:00,New York,Office Supplies,Home Office,2,Storage,Rochester,1730.8,243.45
ORD-11164,2021-02-18 12:00:00,Florida,Furniture,Home Office,4,Tables,Orlando,507.15,-41.96
